procedure,estimate,se,covered,selected_abs_t,rep,seed
Same data selection and inference,0.15763784068716868,0.08187836541629433,1,1.9252685356588437,381,2288353033
Split selection and independent inference,0.00903049176885014,0.11528231077479385,1,0.07833371579870023,381,2288353033
Same data selection and inference,0.2212119443923978,0.08296043120148155,0,2.666475344796029,382,3397438842
Split selection and independent inference,0.23669925376136547,0.11350227598389818,0,2.0854141620467983,382,3397438842
Same data selection and inference,-0.12376531848071265,0.08978893547245444,1,1.378402782363775,383,1906602876
Split selection and independent inference,0.2535799187971666,0.11284514450821642,0,2.247149577434438,383,1906602876
Same data selection and inference,0.13585048241498068,0.08203394585873613,1,1.6560276479802343,384,1864557344
Split selection and independent inference,-0.34341876645872565,0.1188843331949025,0,2.8886797547639413,384,1864557344
Same data selection and inference,-0.1870316198504273,0.0816930744196658,0,2.289442785438903,385,3873187516
Split selection and independent inference,-0.12494466045530331,0.11926253215874075,1,1.0476438676398345,385,3873187516
Same data selection and inference,0.20896669106224142,0.09037391814664887,0,2.312245560972063,386,3335788139
Split selection and independent inference,-0.014371458419095583,0.11760352062103402,1,0.12220262066308558,386,3335788139
Same data selection and inference,0.2706875468457337,0.08176312381806443,0,3.3106311770579517,387,1589971184
Split selection and independent inference,0.19299102463449605,0.12425121557837455,1,1.5532324873937522,387,1589971184
Same data selection and inference,0.21305957267938203,0.08809737770872134,0,2.418455330007965,388,3198206430
Split selection and independent inference,0.14506862226781012,0.12343803061222619,1,1.1752344196379416,388,3198206430
Same data selection and inference,0.17325276760720346,0.08793573836427966,0,1.970220195223611,389,461015892
Split selection and independent inference,-0.03730042855692471,0.11685951209647037,1,0.3191903499146248,389,461015892
Same data selection and inference,0.19552919087849635,0.08972455123425624,0,2.1792161475179896,390,1715361331
Split selection and independent inference,-0.004330716625321504,0.1360273517371198,1,0.031837101656517194,390,1715361331
Same data selection and inference,-0.17797433807398355,0.08366180833519367,0,2.1273068514240543,391,3598640498
Split selection and independent inference,-0.18354808587209706,0.11846990561918333,1,1.5493224622133563,391,3598640498
Same data selection and inference,-0.17569943752896156,0.08611876957472103,0,2.040199115670316,392,4105805589
Split selection and independent inference,-0.0994084759994177,0.11773051171898745,1,0.8443730902715954,392,4105805589
Same data selection and inference,0.1942698856316477,0.08109572842011925,0,2.3955624965254123,393,1146313787
Split selection and independent inference,-0.036716659882391096,0.12572606904104858,1,0.2920369670541707,393,1146313787
Same data selection and inference,-0.21080635741545534,0.08457536194260466,0,2.4925268136424266,394,4011969758
Split selection and independent inference,0.0046677034902341714,0.13182975911404857,1,0.03540705468630984,394,4011969758
Same data selection and inference,0.15515457160716803,0.08134639429909754,1,1.9073318853776082,395,107660625
Split selection and independent inference,0.07202046400559296,0.12111717452958025,1,0.5946346113614426,395,107660625
Same data selection and inference,-0.2317230969345135,0.08462902939095263,0,2.7381041541200304,396,61674451
Split selection and independent inference,0.009262957075401501,0.12077738834541073,1,0.0766944641070596,396,61674451
Same data selection and inference,0.1523448968128611,0.08313502608792164,1,1.8324995369790913,397,2535304756
Split selection and independent inference,0.02750626662534375,0.12438556485246713,1,0.22113712839563615,397,2535304756
Same data selection and inference,-0.25571650191374323,0.0828514143923054,0,3.0864470303779417,398,3995934779
Split selection and independent inference,-0.2481660164234631,0.11778623754170571,0,2.1069186146267094,398,3995934779
Same data selection and inference,0.16994731525343887,0.08052591751921817,0,2.110467294121542,399,781095924
Split selection and independent inference,0.11107057351007872,0.11865325259774104,1,0.9360937949727416,399,781095924
Same data selection and inference,0.17081852328701283,0.08247597019748666,0,2.071130813956988,400,663673587
Split selection and independent inference,-0.10732906848348871,0.11913908600843054,1,0.9008720150488134,400,663673587
Same data selection and inference,-0.2127274233093832,0.08367173120688953,0,2.5424049465808976,401,2959099943
Split selection and independent inference,-0.1334450716194707,0.11330982067662236,1,1.1777008455455313,401,2959099943
Same data selection and inference,0.19895840717694327,0.08681311231606813,0,2.291801340476977,402,440510385
Split selection and independent inference,0.1391643666440021,0.12202552138029372,1,1.140452956642529,402,440510385
Same data selection and inference,0.13824465851885664,0.08779231973454805,1,1.5746782741002636,403,1732933657
Split selection and independent inference,-0.05349450271640577,0.13099888299306794,1,0.40835846454688113,403,1732933657
Same data selection and inference,-0.1869266170868446,0.08475143102034395,0,2.20558655867385,404,2007356069
Split selection and independent inference,-0.0729133119198052,0.13154212086270237,1,0.5542963078412638,404,2007356069
Same data selection and inference,-0.29469794100725377,0.08254727216580753,0,3.570050630083966,405,2859586122
Split selection and independent inference,0.05692876685791977,0.121711108733993,1,0.46773681917844523,405,2859586122
Same data selection and inference,-0.16682779142043838,0.08221774955734203,0,2.029097029761023,406,4131148170
Split selection and independent inference,-0.010758950545863639,0.1171665192379181,1,0.0918261514965426,406,4131148170
Same data selection and inference,0.20268125489422292,0.08526817898536732,0,2.376985849891372,407,2577408647
Split selection and independent inference,-0.03144869817838026,0.12064559946119341,1,0.26067008095472205,407,2577408647
Same data selection and inference,0.28617867390994106,0.09028390923990157,0,3.169763873975702,408,1925127552
Split selection and independent inference,0.22536955204884543,0.13111153784673749,1,1.7189147175765005,408,1925127552
Same data selection and inference,-0.18843175691539574,0.08938579437729909,0,2.1080727449825174,409,2546731203
Split selection and independent inference,-0.036121313362781696,0.13196385441712308,1,0.2737212664962501,409,2546731203
Same data selection and inference,-0.14260089660618563,0.0838863909810374,1,1.6999288554256757,410,4146187332
Split selection and independent inference,0.1053634758003595,0.1363413373402859,1,0.7727918608968117,410,4146187332
Same data selection and inference,0.24713047260865087,0.08604960629107007,0,2.8719535540082677,411,4142704344
Split selection and independent inference,0.09574365274354815,0.11809163748831678,1,0.8107572625794135,411,4142704344
Same data selection and inference,-0.15352769540289188,0.09093790018501904,1,1.68826963334902,412,1123461422
Split selection and independent inference,-0.003507424385638251,0.1299484315302171,1,0.026990894344289675,412,1123461422
Same data selection and inference,-0.17210731635994236,0.08425424090077392,0,2.0427139870933364,413,2113267091
Split selection and independent inference,0.07515617817645047,0.10508513367430108,1,0.7151932490221513,413,2113267091
Same data selection and inference,-0.26226696720101117,0.0851297677567649,0,3.0807903523285476,414,1195371128
Split selection and independent inference,-0.1571776472236871,0.12095569776046582,1,1.2994645984759916,414,1195371128
Same data selection and inference,0.23755388171257638,0.08638855496456416,0,2.749830481711599,415,2472458240
Split selection and independent inference,0.11152538639010807,0.11893652130482774,1,0.9376883161419751,415,2472458240
Same data selection and inference,-0.2082765306862662,0.0861246126768819,0,2.4183160215497037,416,4171303121
Split selection and independent inference,-0.00584382318850073,0.112018279235211,1,0.052168478469751624,416,4171303121
Same data selection and inference,0.2036437000971261,0.097720726338093,0,2.0839355961453054,417,2678609836
Split selection and independent inference,0.11512364185071554,0.13503230916998551,1,0.8525636757480912,417,2678609836
Same data selection and inference,-0.22659816689541662,0.0860971672622267,0,2.6318887612790456,418,1213394895
Split selection and independent inference,-0.1527299173905205,0.1240109297389357,1,1.2315843265754334,418,1213394895
Same data selection and inference,0.20051272709346074,0.08624679741764804,0,2.324871567375223,419,834548923
Split selection and independent inference,0.16677868236268995,0.1202839887506717,1,1.3865410026299831,419,834548923
Same data selection and inference,-0.16114347869449885,0.08426691625106575,1,1.912298276281836,420,21694302
Split selection and independent inference,-0.0019896566556763065,0.11617610659994632,1,0.017126212212703173,420,21694302
Same data selection and inference,-0.1717044226221198,0.08301123836312356,0,2.0684479114866066,421,127521172
Split selection and independent inference,-0.04051938487058838,0.10468592941446407,1,0.3870566474140694,421,127521172
Same data selection and inference,-0.23137776702897217,0.08368106844721789,0,2.7649953725783805,422,3799356113
Split selection and independent inference,-0.04277513308753387,0.12062140124799502,1,0.3546230821808239,422,3799356113
Same data selection and inference,-0.23943265388818413,0.08845474451000224,0,2.706837888849588,423,3367601460
Split selection and independent inference,-0.230872496691276,0.1318580620996693,1,1.7509168041371892,423,3367601460
Same data selection and inference,-0.14897096621961067,0.09720680899254112,1,1.5325157544369297,424,2846177662
Split selection and independent inference,0.163347293705244,0.14549759132643902,1,1.1226803977720656,424,2846177662
Same data selection and inference,-0.17204413507274297,0.07805471768607526,0,2.2041478103178784,425,108147382
